campaign_id,brand_name,product_category,platform,country,target_segment,start_date,end_date,ad_text,primary_call_to_action,image_path,impressions,clicks,conversions,reach,spend,revenue,currency,ctr,conversion_rate,engagement_rate,roi,is_viral
C0560,Brand_6,luxury,instagram,IN,Millennial Professionals,2024-04-27,2024-06-11,Upgrade your luxury game with exclusive deals for IN.,Shop now,images/c0560.jpg,80886,659,11,72080,736.39,4400,USD,0.008147268995870732,0.01669195751138088,0.008283262863783596,4.975094718831055,0
C0561,Brand_3,electronics,facebook,US,Gen Z - Urban,2024-09-15,2024-09-24,Upgrade your electronics game with exclusive deals for US.,Get offer,images/c0561.jpg,111228,1763,21,95902,900.43,4200,USD,0.015850325457618584,0.01191151446398185,0.01603912683856583,3.664438101795809,0
C0562,Brand_20,grocery,youtube,EU,HNI / Affluent,2023-02-28,2023-03-18,Upgrade your grocery game with exclusive deals for EU.,Get offer,images/c0562.jpg,32512,243,11,26200,650.25,330,USD,0.007474163385826771,0.04526748971193416,0.0078125,-0.4925028835063437,0
C0563,Brand_1,beauty,google_ads,US,Millennial Professionals,2023-02-04,2023-03-21,Top-rated beauty loved by customers like you. Check it out.,Learn more,images/c0563.jpg,101601,2106,76,90440,1036.7,3040,USD,0.020728142439542917,0.03608736942070275,0.02147616657316365,1.9323815954470915,1
C0564,Brand_20,beauty,instagram,US,Millennial Professionals,2024-11-01,2024-11-08,Discover premium beauty curated for Millennial Professionals. Click to explore.,Shop now,images/c0564.jpg,91947,860,23,65724,561.39,920,USD,0.009353214351746115,0.026744186046511628,0.009603358456502115,0.6387894333707406,0
C0565,Brand_9,luxury,youtube,EU,Students,2024-02-20,2024-04-04,Discover premium luxury curated for Students. Click to explore.,Shop now,images/c0565.jpg,157576,671,1,128661,1449.29,400,USD,0.0042582626795958775,0.0014903129657228018,0.0042646088236787325,-0.7240027875718456,0
C0566,Brand_3,fashion,google_ads,US,HNI / Affluent,2024-08-19,2024-09-17,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0566.jpg,157621,3050,64,120524,1241.67,3200,USD,0.019350213486781585,0.02098360655737705,0.019756250753389458,1.5771742894649945,1
C0567,Brand_8,grocery,facebook,AE,Students,2024-08-11,2024-08-18,New arrivals in grocery just dropped. Don't miss out!,Learn more,images/c0567.jpg,176855,1366,54,100851,832.45,1620,USD,0.0077238415651239714,0.03953147877013177,0.008029176443979531,0.9460628265961919,0
C0568,Brand_14,grocery,instagram,UK,Gen Z - Urban,2024-05-30,2024-06-24,New arrivals in grocery just dropped. Don't miss out!,Shop now,images/c0568.jpg,60035,565,22,45350,392.43,660,USD,0.009411176813525443,0.03893805309734513,0.009777629715999001,0.6818286063756593,0
C0569,Brand_17,electronics,google_ads,UK,Families,2024-12-11,2025-01-15,Upgrade your electronics game with exclusive deals for UK.,Get offer,images/c0569.jpg,9620,175,3,5397,65.76,600,USD,0.018191268191268192,0.017142857142857144,0.018503118503118504,8.124087591240876,0
C0570,Brand_8,electronics,tiktok,EU,Students,2024-08-23,2024-08-31,Upgrade your electronics game with exclusive deals for EU.,Shop now,images/c0570.jpg,64267,1210,28,28998,237.21,5600,USD,0.018827703175813403,0.023140495867768594,0.019263385563352886,22.607773702626364,1
C0571,Brand_9,fashion,tiktok,EU,Millennial Professionals,2024-11-24,2024-12-15,New arrivals in fashion just dropped. Don't miss out!,Get offer,images/c0571.jpg,19078,351,7,15655,130.46,350,USD,0.01839815494286613,0.019943019943019943,0.018765069713806478,1.6828146558332053,0
C0572,Brand_12,grocery,google_ads,IN,Families,2023-09-12,2023-10-07,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0572.jpg,68463,1595,80,40901,541.22,2400,USD,0.023297255451849904,0.050156739811912224,0.024465769831879994,3.434425926610251,1
C0573,Brand_11,fashion,google_ads,SG,Students,2023-11-18,2023-12-17,Discover premium fashion curated for Students. Click to explore.,Sign up,images/c0573.jpg,144388,3511,89,111828,1103.47,4450,USD,0.02431642518768873,0.02534890344631159,0.024932819901930907,3.032733105566984,1
C0574,Brand_6,beauty,tiktok,EU,Millennial Professionals,2023-08-29,2023-09-20,New arrivals in beauty just dropped. Don't miss out!,Learn more,images/c0574.jpg,12188,180,4,9039,66.99,160,USD,0.014768624876928127,0.022222222222222223,0.015096816540859863,1.38841618151963,0
C0575,Brand_8,beauty,facebook,UK,Families,2023-06-09,2023-06-22,Limited time offer on our beauty collection. Shop now and save big!,Shop now,images/c0575.jpg,274519,4621,192,224570,965.25,7680,USD,0.016833078948998065,0.04154944817139147,0.017532484090354402,6.9564879564879565,0
C0576,Brand_16,grocery,instagram,UK,Gen Z - Urban,2024-05-08,2024-06-07,Top-rated grocery loved by customers like you. Check it out.,Sign up,images/c0576.jpg,22744,198,9,14580,151.72,270,USD,0.008705592683784735,0.045454545454545456,0.009101301442138585,0.7795939889269707,0
C0577,Brand_16,grocery,youtube,AE,Millennial Professionals,2024-06-07,2024-07-01,Upgrade your grocery game with exclusive deals for AE.,Learn more,images/c0577.jpg,61357,727,23,45067,1227.16,690,USD,0.011848688821161399,0.03163686382393398,0.012223544175888652,-0.43772613188174325,0
C0578,Brand_19,beauty,instagram,UK,Students,2024-05-04,2024-06-14,Limited time offer on our beauty collection. Shop now and save big!,Sign up,images/c0578.jpg,122261,1651,87,83761,1237.69,3480,USD,0.013503897399824964,0.052695336159903086,0.014215489812777583,1.8116895183769763,0
C0579,Brand_13,beauty,tiktok,IN,HNI / Affluent,2024-04-16,2024-05-13,Limited time offer on our beauty collection. Shop now and save big!,Shop now,images/c0579.jpg,124194,1804,76,82288,661.08,3040,USD,0.01452566146512714,0.04212860310421286,0.01513760729181764,3.5985357294124762,0
C0580,Brand_7,luxury,google_ads,IN,Families,2024-01-06,2024-01-29,Discover premium luxury curated for Families. Click to explore.,Sign up,images/c0580.jpg,136902,2621,81,118125,1503.46,32400,USD,0.01914508188339104,0.030904235024799696,0.019736745993484392,20.550290662870978,1
C0581,Brand_8,electronics,tiktok,UK,Families,2024-01-10,2024-01-28,Upgrade your electronics game with exclusive deals for UK.,Get offer,images/c0581.jpg,125429,1513,28,90534,649.39,5600,USD,0.012062601152843442,0.018506278916060808,0.012285835014231158,7.623477417268513,0
C0582,Brand_7,luxury,youtube,US,Students,2023-10-14,2023-11-18,Discover premium luxury curated for Students. Click to explore.,Learn more,images/c0582.jpg,68162,638,3,33203,835.61,1200,USD,0.009360053989026144,0.004702194357366771,0.00940406678207799,0.43607663862328117,0
C0583,Brand_19,beauty,instagram,EU,Families,2023-08-30,2023-10-11,Upgrade your beauty game with exclusive deals for EU.,Get offer,images/c0583.jpg,15014,223,11,10189,173.13,440,USD,0.01485280404955375,0.04932735426008968,0.015585453576661782,1.541442846415988,0
C0584,Brand_7,beauty,facebook,AE,Gen Z - Urban,2023-06-30,2023-08-02,Upgrade your beauty game with exclusive deals for AE.,Learn more,images/c0584.jpg,25327,283,10,18179,162.01,400,USD,0.011173846093102223,0.0353356890459364,0.011568681644095235,1.4689833960866614,0
C0585,Brand_17,grocery,youtube,AE,Families,2023-09-14,2023-10-26,Top-rated grocery loved by customers like you. Check it out.,Shop now,images/c0585.jpg,34317,427,13,17856,611.78,390,USD,0.012442812600169013,0.03044496487119438,0.012821633592680013,-0.3625159371015724,0
C0586,Brand_13,fashion,facebook,IN,Millennial Professionals,2023-09-18,2023-10-25,Limited time offer on our fashion collection. Shop now and save big!,Get offer,images/c0586.jpg,68000,1121,46,42647,335.36,2300,USD,0.01648529411764706,0.04103479036574487,0.017161764705882352,5.858301526717557,0
C0587,Brand_11,electronics,youtube,US,HNI / Affluent,2024-07-24,2024-08-16,New arrivals in electronics just dropped. Don't miss out!,Shop now,images/c0587.jpg,76712,933,19,55116,763.01,3800,USD,0.012162373553029513,0.020364415862808145,0.012410053185942226,3.980275487870408,0
C0588,Brand_14,fashion,youtube,EU,HNI / Affluent,2023-07-23,2023-09-04,Top-rated fashion loved by customers like you. Check it out.,Learn more,images/c0588.jpg,16365,127,3,10141,327.32,150,USD,0.007760464405743966,0.023622047244094488,0.007943782462572564,-0.5417328608089943,0
C0589,Brand_10,electronics,youtube,EU,HNI / Affluent,2024-05-14,2024-06-18,Limited time offer on our electronics collection. Shop now and save big!,Get offer,images/c0589.jpg,116838,1045,20,95836,2234.84,4000,USD,0.008944007942621407,0.019138755980861243,0.009115185128126124,0.7898373037890855,0
C0590,Brand_20,electronics,tiktok,EU,Millennial Professionals,2023-06-21,2023-07-19,Upgrade your electronics game with exclusive deals for EU.,Get offer,images/c0590.jpg,43514,678,12,32939,193.77,2400,USD,0.015581192259962311,0.017699115044247787,0.015856965574297926,11.385818238117356,0
C0591,Brand_3,fashion,facebook,US,Millennial Professionals,2023-11-18,2023-12-15,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0591.jpg,40931,467,20,29416,619.72,1000,USD,0.01140944516381227,0.042826552462526764,0.011898072365688598,0.6136319628219195,0
C0592,Brand_20,luxury,youtube,AE,Families,2024-08-24,2024-10-03,Upgrade your luxury game with exclusive deals for AE.,Get offer,images/c0592.jpg,40493,565,3,26712,608.92,1200,USD,0.01395302891857852,0.005309734513274336,0.01402711579779221,0.9707022268935165,0
C0593,Brand_6,beauty,instagram,SG,Millennial Professionals,2024-11-08,2024-12-01,Limited time offer on our beauty collection. Shop now and save big!,Learn more,images/c0593.jpg,45624,658,21,30867,315.77,840,USD,0.014422233911976152,0.031914893617021274,0.014882517972996669,1.660164043449346,0
C0594,Brand_6,luxury,instagram,IN,Gen Z - Urban,2024-04-29,2024-06-10,Limited time offer on our luxury collection. Shop now and save big!,Shop now,images/c0594.jpg,20334,135,3,15084,122.52,1200,USD,0.006639126586013573,0.022222222222222223,0.0067866627323694305,8.79431929480901,0
C0595,Brand_13,grocery,instagram,IN,Families,2024-09-24,2024-10-10,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0595.jpg,122027,1674,41,100564,604.34,1230,USD,0.013718275463626903,0.024492234169653525,0.014054266678685864,1.0352781546811396,0
C0596,Brand_10,beauty,facebook,EU,Families,2024-03-29,2024-04-13,Discover premium beauty curated for Families. Click to explore.,Learn more,images/c0596.jpg,388033,4548,101,306120,1374.74,4040,USD,0.011720652624905613,0.022207563764291997,0.011980939765432321,1.9387375067285453,0
C0597,Brand_1,fashion,youtube,US,Students,2024-04-23,2024-06-03,New arrivals in fashion just dropped. Don't miss out!,Get offer,images/c0597.jpg,16586,160,2,13932,193.19,100,USD,0.009646689979500784,0.0125,0.009767273604244543,-0.4823748641234018,0
C0598,Brand_5,grocery,facebook,UK,HNI / Affluent,2024-04-12,2024-05-25,Upgrade your grocery game with exclusive deals for UK.,Sign up,images/c0598.jpg,87088,769,27,53951,497.7,810,USD,0.008830148814991733,0.035110533159947985,0.009140180047767775,0.6274864376130199,0
C0599,Brand_12,luxury,google_ads,SG,Gen Z - Urban,2024-03-28,2024-04-23,New arrivals in luxury just dropped. Don't miss out!,Get offer,images/c0599.jpg,41611,520,1,30318,505.33,400,USD,0.012496695585301964,0.0019230769230769232,0.012520727692196774,-0.20843805038291807,0
C0600,Brand_9,beauty,youtube,IN,Gen Z - Urban,2024-06-19,2024-07-04,New arrivals in beauty just dropped. Don't miss out!,Sign up,images/c0600.jpg,39701,519,28,23139,493.95,1120,USD,0.013072718571320622,0.05394990366088632,0.01377799047882925,1.2674359753011437,0
C0601,Brand_16,grocery,instagram,EU,Students,2024-05-03,2024-05-29,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0601.jpg,106092,1462,51,96582,563.18,1530,USD,0.013780492402820194,0.03488372093023256,0.014261207254081363,1.7167157924642213,0
C0602,Brand_10,grocery,facebook,IN,HNI / Affluent,2024-01-18,2024-02-06,Upgrade your grocery game with exclusive deals for IN.,Get offer,images/c0602.jpg,140904,1431,42,97493,801.11,1260,USD,0.010155850792028616,0.029350104821802937,0.010453926077329246,0.5728177154198549,0
C0603,Brand_13,beauty,facebook,EU,Students,2024-01-23,2024-02-13,New arrivals in beauty just dropped. Don't miss out!,Shop now,images/c0603.jpg,29752,309,9,21775,243.49,360,USD,0.010385856413014252,0.02912621359223301,0.010688357085237967,0.4785001437430695,0
C0604,Brand_14,beauty,google_ads,UK,Families,2023-10-19,2023-11-29,New arrivals in beauty just dropped. Don't miss out!,Get offer,images/c0604.jpg,46727,892,8,39186,302.24,320,USD,0.019089605581355532,0.008968609865470852,0.019260812806300424,0.05876124933827419,1
C0605,Brand_7,fashion,facebook,SG,Families,2023-04-24,2023-05-30,Top-rated fashion loved by customers like you. Check it out.,Get offer,images/c0605.jpg,59410,684,14,42242,335.44,700,USD,0.01151321326376031,0.02046783625730994,0.011748863827638444,1.0868113522537564,0
C0606,Brand_9,grocery,tiktok,SG,Families,2023-01-20,2023-02-05,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0606.jpg,158751,2617,90,107737,864.43,2700,USD,0.016484935527965178,0.03439052350019106,0.0170518610906388,2.1234455074442122,0
C0607,Brand_6,fashion,youtube,US,Millennial Professionals,2024-03-24,2024-03-31,Discover premium fashion curated for Millennial Professionals. Click to explore.,Shop now,images/c0607.jpg,111942,454,15,68312,943.04,750,USD,0.004055671687123689,0.03303964757709251,0.004189669650354648,-0.2046996946046827,0
C0608,Brand_5,fashion,tiktok,SG,Families,2024-03-06,2024-04-01,Upgrade your fashion game with exclusive deals for SG.,Sign up,images/c0608.jpg,52735,842,24,29676,301.5,1200,USD,0.01596662558073386,0.028503562945368172,0.016421731297999433,2.9800995024875623,0
C0609,Brand_15,fashion,youtube,IN,Millennial Professionals,2023-02-27,2023-03-23,Upgrade your fashion game with exclusive deals for IN.,Shop now,images/c0609.jpg,64876,830,34,41818,935.8,1700,USD,0.012793637092299154,0.04096385542168675,0.013317713792465626,0.8166274845052363,0
C0610,Brand_18,luxury,facebook,SG,Families,2024-01-26,2024-02-02,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0610.jpg,80176,1109,2,59525,556.01,800,USD,0.013832069447216124,0.0018034265103697023,0.013857014567950509,0.4388230427510297,0
C0611,Brand_13,luxury,facebook,EU,Gen Z - Urban,2023-07-23,2023-08-28,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0611.jpg,44002,330,1,32554,648.97,400,USD,0.007499659106404254,0.0030303030303030303,0.007522385346120631,-0.38363868899949155,0
C0612,Brand_16,luxury,youtube,US,Millennial Professionals,2024-10-06,2024-10-15,Top-rated luxury loved by customers like you. Check it out.,Shop now,images/c0612.jpg,35369,261,9,20606,517.37,3600,USD,0.007379343492889254,0.034482758620689655,0.00763380361333371,5.958269710265381,0
C0613,Brand_9,luxury,youtube,SG,Families,2023-02-23,2023-03-15,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0613.jpg,5612,49,1,3266,95.17,400,USD,0.008731290092658588,0.02040816326530612,0.008909479686386316,3.203005148681307,0
C0614,Brand_14,electronics,instagram,SG,Families,2024-08-21,2024-09-04,Upgrade your electronics game with exclusive deals for SG.,Learn more,images/c0614.jpg,24016,284,5,14860,136.88,1000,USD,0.011825449700199867,0.017605633802816902,0.012033644237175217,6.305669199298656,0
C0615,Brand_1,fashion,google_ads,EU,Students,2024-12-05,2025-01-19,Discover premium fashion curated for Students. Click to explore.,Sign up,images/c0615.jpg,156840,3973,145,119431,959.09,7250,USD,0.0253315480744708,0.0364963503649635,0.026256057128283602,6.559248871325944,1
C0616,Brand_3,beauty,facebook,AE,Gen Z - Urban,2024-12-03,2024-12-31,Limited time offer on our beauty collection. Shop now and save big!,Shop now,images/c0616.jpg,104600,879,16,72845,804.75,640,USD,0.008403441682600382,0.01820250284414107,0.008556405353728489,-0.204721963342653,0
C0617,Brand_12,beauty,google_ads,IN,Millennial Professionals,2024-05-14,2024-06-04,New arrivals in beauty just dropped. Don't miss out!,Sign up,images/c0617.jpg,189484,3660,164,132605,969.99,6560,USD,0.01931561503873678,0.04480874316939891,0.020181123472166516,5.762956319137311,1
C0618,Brand_15,beauty,instagram,EU,Students,2024-01-02,2024-01-17,New arrivals in beauty just dropped. Don't miss out!,Shop now,images/c0618.jpg,39030,455,10,27801,224.29,400,USD,0.011657699205739174,0.02197802197802198,0.01191391237509608,0.7834054126354274,0
C0619,Brand_16,luxury,google_ads,US,HNI / Affluent,2024-12-14,2025-01-21,Discover premium luxury curated for HNI / Affluent. Click to explore.,Learn more,images/c0619.jpg,86937,1083,15,65893,893.53,6000,USD,0.012457296663100866,0.013850415512465374,0.012629835398046862,5.714939621501237,0
C0620,Brand_18,electronics,youtube,EU,Students,2023-10-09,2023-11-23,Top-rated electronics loved by customers like you. Check it out.,Learn more,images/c0620.jpg,57126,495,14,46125,675.4,2800,USD,0.008665056191576516,0.028282828282828285,0.008910128487903932,3.1456914421083804,0
C0621,Brand_3,grocery,facebook,AE,Families,2023-09-27,2023-11-07,New arrivals in grocery just dropped. Don't miss out!,Get offer,images/c0621.jpg,84636,1056,36,60466,354.07,1080,USD,0.012476960158797675,0.03409090909090909,0.012902311073302142,2.0502443019741863,0
C0622,Brand_1,grocery,tiktok,EU,Millennial Professionals,2023-01-20,2023-02-19,Top-rated grocery loved by customers like you. Check it out.,Learn more,images/c0622.jpg,32126,686,36,19062,201.76,1080,USD,0.02135342090518583,0.052478134110787174,0.02247400859117226,4.352894528152261,1
